"PVWatts: Hourly PV Performance Data"
"Requested Location:","johannesburg south africa"
"Location:","HARARE, ZIMBABWE"
"Lat (deg S):","17.92"
"Long (deg E):","31.13"
"Elev (m):","1503"
"DC System Size (kW):","3"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","30"
"Array Azimuth (deg):","0"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","1.85"
"Initial Cost","40.00"
"Cost of Electricity Generated by System ($/kWh):","1.88"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"11","18","5","0","15","16.5","2.1","13.524","14.946","36.54","19.178"
"11","18","6","212","111","18","2.3","122.397","19.458","289.919","267.53"
"11","18","7","322","222","19.6","2.6","313.902","26.143","768.04","734.179"
"11","18","8","349","322","21.3","2.6","488.24","32.632","1196.932","1150.57"
"11","18","9","281","457","23.1","2.6","619.295","38.01","1494.859","1438.583"
"11","18","10","301","480","24.8","2.6","689.445","41.669","1637.29","1575.919"
"11","18","11","14","765","25.7","3.4","707.271","41.723","1681.284","1618.292"
"11","18","12","12","720","26.7","4.3","663.101","40.63","1585.061","1525.585"
"11","18","13","162","490","27.6","5.1","569.914","38.495","1375.004","1322.838"
"11","18","14","223","376","27.2","4.8","478.936","36.54","1160.726","1115.501"
"11","18","15","243","264","26.9","4.4","341.495","33.714","823.84","788.471"
"11","18","16","132","178","26.5","4.1","181.262","29.826","436.38","410.753"
"11","18","17","9","51","25.2","3.1","43.996","25.257","113.885","95.066"
"11","18","18","0","0","23.8","2","0","23.8","0","0"
"11","18","19","0","0","22.5","1","0","22.5","0","0"
"11","18","20","0","0","21.6","2","0","21.6","0","0"
"11","18","21","0","0","20.7","3.1","0","20.7","0","0"
"11","18","22","0","0","19.8","4.1","0","19.8","0","0"
"11","18","23","0","0","19.3","4","0","19.3","0","0"
"11","19","0","0","0","18.9","3.9","0","18.9","0","0"
"11","19","1","0","0","18.4","3.8","0","18.4","0","0"
"11","19","2","0","0","17.9","3.8","0","17.9","0","0"
"11","19","3","0","0","17.5","3.7","0","17.5","0","0"
"11","19","4","0","0","17","3.6","0","17","0","0"
"11","19","5","0","19","17.4","3.6","17.15","16.225","46.071","28.534"
"11","19","6","276","129","18.9","4.4","144.472","20.583","336.495","313.103"
"11","19","7","591","156","20.4","5.2","353.63","26.166","838.12","802.359"
"11","19","8","678","200","21.8","6.1","567.056","31.05","1386.653","1334.094"
"11","19","9","612","313","23.3","6.9","730.057","34.764","1785.346","1718.433"
"11","19","10","545","406","24.8","7.7","823.42","37.088","1999.693","1924.317"
"11","19","11","446","479","25.8","6.2","825.949","40.03","1978.525","1904.008"
"11","19","12","349","509","26.8","4.6","761.706","42.482","1801.807","1734.263"
"11","19","13","276","470","27.8","3.1","639.885","42.937","1508.148","1451.407"
"11","19","14","347","370","27.1","2.7","551.794","40.589","1307.176","1257.263"
"11","19","15","418","237","26.3","2.2","394.948","36.545","927.724","889.453"
"11","19","16","375","135","25.6","1.8","198.203","30.738","439.094","413.405"
"11","19","17","63","56","24.9","1.4","45.406","25.207","120.619","101.67"
"11","19","18","0","0","24.1","0.9","0","24.1","0","0"
"11","19","19","0","0","23.4","0.5","0","23.4","0","0"
"11","19","20","0","0","22.4","1.4","0","22.4","0","0"
"11","19","21","0","0","21.4","2.2","0","21.4","0","0"
"11","19","22","0","0","20.4","3.1","0","20.4","0","0"
"11","19","23","0","0","19.6","2.9","0","19.6","0","0"
"11","20","0","0","0","18.9","2.8","0","18.9","0","0"
"11","20","1","0","0","18.1","2.6","0","18.1","0","0"
"11","20","2","0","0","17.8","2.8","0","17.8","0","0"
"11","20","3","0","0","17.5","2.9","0","17.5","0","0"
"11","20","4","0","0","17.2","3.1","0","17.2","0","0"
"11","20","5","0","19","17.2","3.6","17.15","16.021","46.113","28.575"
"11","20","6","327","112","19.8","3.6","136.851","21.457","307.276","284.516"
"11","20","7","619","135","22.4","3.6","345.427","29.057","802.188","767.408"
"11","20","8","523","254","23.3","3.6","525.035","34.377","1268.194","1219.553"
"11","20","9","331","415","24.3","3.6","615.713","37.726","1487.138","1431.132"
"11","20","10","249","442","25.2","3.6","610.697","38.699","1472.277","1416.788"
"11","20","11","8","675","25.8","4.1","619.914","38.891","1494.926","1438.648"
"11","20","12","7","630","26.4","4.6","577.093","38.027","1397.698","1344.767"
"11","20","13","88","468","27","5.1","491.445","36.256","1199.655","1153.207"
"11","20","14","136","396","26.2","4.4","441.22","35.089","1079.442","1036.713"
"11","20","15","172","290","25.3","3.8","331.821","32.203","811.96","776.915"
"11","20","16","117","186","24.5","3.1","183.983","28.212","449.035","423.117"
"11","20","17","8","54","23.9","3.1","46.347","23.986","120.603","101.654"
"11","20","18","0","0","23.3","3.1","0","23.3","0","0"
"11","20","19","0","0","22.7","3.1","0","22.7","0","0"
"11","20","20","0","0","21.5","3.3","0","21.5","0","0"
"11","20","21","0","0","20.3","3.4","0","20.3","0","0"
"11","20","22","0","0","19.1","3.6","0","19.1","0","0"
"11","20","23","0","0","18.3","3.6","0","18.3","0","0"
"11","21","0","0","0","17.6","3.6","0","17.6","0","0"
"11","21","1","0","0","16.8","3.6","0","16.8","0","0"
"11","21","2","0","0","16.3","3.3","0","16.3","0","0"
"11","21","3","0","0","15.8","2.9","0","15.8","0","0"
"11","21","4","0","0","15.3","2.6","0","15.3","0","0"
"11","21","5","0","19","15.3","3.1","17.15","14.011","46.531","28.985"
"11","21","6","352","110","17.2","4.1","136.895","18.749","307.493","284.729"
"11","21","7","597","169","19.1","5.1","363.934","25.099","867.249","830.682"
"11","21","8","770","153","20.8","4.6","571.777","31.81","1387.695","1335.101"
"11","21","9","707","245","22.6","4.1","733.677","38.014","1763.238","1697.169"
"11","21","10","524","426","24.3","3.6","819.935","42.547","1936.993","1864.147"
"11","21","11","383","514","25.2","3.4","799.82","43.515","1882.264","1811.589"
"11","21","12","253","545","26.2","3.3","709.817","42.665","1677.818","1614.955"
"11","21","13","163","489","27.1","3.1","567.745","40.514","1355.784","1304.262"
"11","21","14","127","427","26.8","2.2","461.079","38.738","1108.23","1064.625"
"11","21","15","175","273","26.4","1.4","318.509","35.67","765.349","731.56"
"11","21","16","98","168","26.1","0.5","166.104","31.943","399.363","374.577"
"11","21","17","7","53","24.7","1.4","45.694","24.876","118.354","99.449"
"11","21","18","0","1","23.3","2.2","0.933","21.784","2.444","0"
"11","21","19","0","0","21.9","3.1","0","21.9","0","0"
"11","21","20","0","0","21","3.4","0","21","0","0"
"11","21","21","0","0","20","3.8","0","20","0","0"
"11","21","22","0","0","19.1","4.1","0","19.1","0","0"
"11","21","23","0","0","18.4","4.3","0","18.4","0","0"
"11","22","0","0","0","17.6","4.4","0","17.6","0","0"
"11","22","1","0","0","16.9","4.6","0","16.9","0","0"
"11","22","2","0","0","16.3","3.6","0","16.3","0","0"
"11","22","3","0","0","15.8","2.5","0","15.8","0","0"
"11","22","4","0","0","15.2","1.5","0","15.2","0","0"
"11","22","5","0","20","15.9","3.1","18.058","14.648","48.855","31.266"
"11","22","6","395","106","18.2","4.1","138.028","19.793","302.507","279.85"
"11","22","7","689","141","20.5","5.1","372.254","26.681","870.641","833.979"
"11","22","8","880","120","22.4","3.9","601.405","34.874","1433.727","1379.568"
"11","22","9","930","133","24.2","2.7","785.831","43.074","1837.115","1768.206"
"11","22","10","943","144","26.1","1.5","899.948","51.714","2023.357","1947.014"
"11","22","11","713","333","26.9","1.3","916.451","54.133","2037.619","1960.691"
"11","22","12","470","494","27.8","1.2","846.029","53.673","1885.987","1815.166"
"11","22","13","422","416","28.6","1","699.915","51.202","1577.956","1518.735"
"11","22","14","482","307","28.7","1.2","579.544","46.624","1326.591","1276.038"
"11","22","15","496","208","28.8","1.3","403.387","41.105","919.959","881.909"
"11","22","16","369","142","28.9","1.5","202.104","34.554","441.492","415.748"
"11","22","17","21","55","27.3","1.9","46.24","27.637","118.982","100.065"
"11","22","18","0","0","25.7","2.2","0","25.7","0","0"
"11","22","19","0","0","24.1","2.6","0","24.1","0","0"
"11","22","20","0","0","23.6","3.4","0","23.6","0","0"
"11","22","21","0","0","23.1","4.3","0","23.1","0","0"
"11","22","22","0","0","22.6","5.1","0","22.6","0","0"
"11","22","23","0","0","21.6","4.8","0","21.6","0","0"
"11","23","0","0","0","20.7","4.4","0","20.7","0","0"
"11","23","1","0","0","19.7","4.1","0","19.7","0","0"
"11","23","2","0","0","19.3","3.9","0","19.3","0","0"
"11","23","3","0","0","18.8","3.8","0","18.8","0","0"
"11","23","4","0","0","18.4","3.6","0","18.4","0","0"
"11","23","5","0","19","18.3","3.1","17.15","17.079","45.893","28.359"
"11","23","6","296","103","20.2","4.1","123.349","21.504","277.372","255.249"
"11","23","7","135","281","22.1","5.1","291.347","26.721","729.384","696.547"
"11","23","8","243","359","23.8","4.8","454.53","32.139","1120.344","1076.368"
"11","23","9","247","462","25.4","4.4","592.202","37.322","1434.361","1380.18"
"11","23","10","304","479","27.1","4.1","684.791","41.489","1627.406","1566.396"
"11","23","11","163","616","27.7","3.6","699.141","43.214","1648.606","1586.82"
"11","23","12","12","721","28.2","3.1","661.824","43.681","1557.518","1499.03"
"11","23","13","161","492","28.8","2.6","567.608","42.862","1339.294","1288.32"
"11","23","14","151","434","28.5","3.1","481.734","39.646","1151.88","1106.93"
"11","23","15","244","268","28.2","3.6","343.616","35.608","821.05","785.757"
"11","23","16","137","184","27.9","4.1","186.409","31.365","445.233","419.402"
"11","23","17","50","56","26.4","3.8","47.065","26.54","123.296","104.295"
"11","23","18","0","1","25","3.4","0.933","23.732","2.422","0"
"11","23","19","0","0","23.5","3.1","0","23.5","0","0"
"11","23","20","0","0","22.6","3.6","0","22.6","0","0"
"11","23","21","0","0","21.8","4.1","0","21.8","0","0"
"11","23","22","0","0","20.9","4.6","0","20.9","0","0"
"11","23","23","0","0","20.3","4.4","0","20.3","0","0"
"11","24","0","0","0","19.8","4.3","0","19.8","0","0"
"11","24","1","0","0","19.2","4.1","0","19.2","0","0"
"11","24","2","0","0","18.5","4.4","0","18.5","0","0"
"11","24","3","0","0","17.7","4.8","0","17.7","0","0"
"11","24","4","0","0","17","5.1","0","17","0","0"
"11","24","5","0","19","17.3","3.6","17.15","16.125","46.092","28.554"
"11","24","6","357","109","18.9","4.9","133.86","20.28","297.416","274.867"
"11","24","7","603","167","20.5","6.2","359.471","25.787","850.791","814.68"
"11","24","8","773","152","22.2","5.8","566.273","31.733","1372.844","1320.75"
"11","24","9","705","246","23.8","5.5","727.077","36.902","1756.267","1690.463"
"11","24","10","574","376","25.5","5.1","812.013","41.068","1932.061","1859.412"
"11","24","11","491","433","26.1","4.6","815.836","42.832","1926.077","1853.666"
"11","24","12","395","464","26.7","4.1","754.451","42.946","1779.883","1713.179"
"11","24","13","292","457","27.3","3.6","636.236","41.615","1509.255","1452.475"
"11","24","14","205","393","26.7","2.9","479.421","38.211","1152.629","1107.656"
"11","24","15","114","295","26.1","2.2","309.418","33.98","754.566","721.064"
"11","24","16","40","166","25.5","1.5","151.948","29.321","377.778","353.476"
"11","24","17","1","54","24.5","2","46.653","24.581","120.655","101.706"
"11","24","18","0","1","23.4","2.6","0.933","21.966","2.441","0"
"11","24","19","0","0","22.4","3.1","0","22.4","0","0"
"11","24","20","0","0","21.6","3.3","0","21.6","0","0"
"11","24","21","0","0","20.7","3.4","0","20.7","0","0"
"11","24","22","0","0","19.9","3.6","0","19.9","0","0"
"11","24","23","0","0","19.2","3.9","0","19.2","0","0"
"11","25","0","0","0","18.6","4.3","0","18.6","0","0"
"11","25","1","0","0","17.9","4.6","0","17.9","0","0"
"11","25","2","0","0","17.5","3.9","0","17.5","0","0"
"11","25","3","0","0","17.1","3.3","0","17.1","0","0"
"11","25","4","0","0","16.7","2.6","0","16.7","0","0"
"11","25","5","0","9","16.8","3.1","8.1","15.327","21.848","4.755"
"11","25","6","0","99","19.1","3.1","86.97","19.601","230.078","208.942"
"11","25","7","16","212","21.5","3.1","193.223","24.778","497.07","470.03"
"11","25","8","67","310","23.4","3.1","313.807","29.793","787.673","753.285"
"11","25","9","70","425","25.4","3.2","432.512","34.738","1063.312","1021.069"
"11","25","10","6","582","27.3","3.2","530.498","39.119","1277.81","1228.857"
"11","25","11","123","497","28.2","3.1","558.715","40.996","1332.495","1281.747"
"11","25","12","124","486","29.2","2.9","546.944","42.065","1297.157","1247.573"
"11","25","13","71","489","30.1","2.7","495.294","42.025","1174.617","1128.957"
"11","25","14","113","396","29.9","3.2","424.078","39.478","1015.558","974.738"
"11","25","15","153","277","29.6","3.6","311.37","36.195","747.722","714.401"
"11","25","16","89","180","29.4","4.1","173.444","32.554","417.83","392.627"
"11","25","17","10","57","27.8","3.8","48.952","27.992","125.047","106.012"
"11","25","18","0","1","26.2","3.4","0.933","24.972","2.407","0"
"11","25","19","0","0","24.6","3.1","0","24.6","0","0"
"11","25","20","0","0","23.1","3.4","0","23.1","0","0"
"11","25","21","0","0","21.7","3.8","0","21.7","0","0"
"11","25","22","0","0","20.2","4.1","0","20.2","0","0"
"11","25","23","0","0","19.8","4.1","0","19.8","0","0"
"11","26","0","0","0","19.4","4.1","0","19.4","0","0"
"11","26","1","0","0","19","4.1","0","19","0","0"
"11","26","2","0","0","18.7","4.1","0","18.7","0","0"
"11","26","3","0","0","18.4","4.1","0","18.4","0","0"
"11","26","4","0","0","18.1","4.1","0","18.1","0","0"
"11","26","5","0","14","17.9","3.6","12.618","16.634","33.835","16.523"
"11","26","6","260","106","20","4.4","119.184","21.161","273.195","251.161"
"11","26","7","557","166","22.1","5.1","339.55","27.644","797.216","762.571"
"11","26","8","722","175","23.9","4.8","555.257","34.314","1330.291","1279.617"
"11","26","9","758","222","25.7","4.4","738.923","40.788","1748.973","1683.444"
"11","26","10","789","241","27.5","4.1","860.705","45.762","1997.29","1922.011"
"11","26","11","635","370","28.4","3.4","880.694","48.462","2018.498","1942.354"
"11","26","12","484","461","29.2","2.8","822.404","49.226","1877.226","1806.75"
"11","26","13","429","416","30.1","2.1","701.541","48.799","1601.673","1541.597"
"11","26","14","432","332","29.8","2.9","567.514","43.464","1321.648","1271.259"
"11","26","15","385","251","29.6","3.8","389.895","38.044","910.957","873.163"
"11","26","16","248","172","29.3","4.6","200.427","32.967","459.461","433.302"
"11","26","17","22","59","28.3","3.8","49.346","28.571","126.31","107.25"
"11","26","18","0","1","27.2","2.9","0.933","25.943","2.397","0"
"11","26","19","0","0","26.2","2.1","0","26.2","0","0"
"11","26","20","0","0","25","2.6","0","25","0","0"
"11","26","21","0","0","23.7","3.1","0","23.7","0","0"
"11","26","22","0","0","22.5","3.6","0","22.5","0","0"
"11","26","23","0","0","22.1","3.8","0","22.1","0","0"
"11","27","0","0","0","21.6","3.9","0","21.6","0","0"
"11","27","1","0","0","21.2","4.1","0","21.2","0","0"
"11","27","2","0","0","20.8","3.9","0","20.8","0","0"
"11","27","3","0","0","20.3","3.8","0","20.3","0","0"
"11","27","4","0","0","19.9","3.6","0","19.9","0","0"
"11","27","5","0","11","19.7","3.1","9.906","18.341","26.357","9.182"
"11","27","6","82","115","21.8","3.6","107.487","22.811","267.779","245.859"
"11","27","7","219","235","23.9","4.1","280.284","28.838","683.351","651.711"
"11","27","8","236","368","24.6","4.4","454.76","33.353","1114.075","1070.291"
"11","27","9","316","421","25.2","4.7","602.016","36.883","1459.545","1404.497"
"11","27","10","358","463","25.8","5","709.458","39.386","1703.462","1639.645"
"11","27","11","342","494","27","4.5","739.846","42.233","1752.416","1686.757"
"11","27","12","322","490","28.1","4.1","713.671","43.349","1680.39","1617.431"
"11","27","13","248","497","29.2","3.6","634.907","43.386","1492.998","1436.787"
"11","27","14","335","317","29.1","3.4","493.197","40.301","1168.7","1123.225"
"11","27","15","165","303","28.9","3.3","337.838","36.441","810.354","775.353"
"11","27","16","108","174","28.8","3.1","172.213","32.329","412.286","387.209"
"11","27","17","24","62","27.3","3.1","51.471","27.569","132.402","113.224"
"11","27","18","0","1","25.8","3.1","0.933","24.529","2.413","0"
"11","27","19","0","0","24.3","3.1","0","24.3","0","0"
"11","27","20","0","0","24.1","2.8","0","24.1","0","0"
"11","27","21","0","0","23.8","2.4","0","23.8","0","0"
"11","27","22","0","0","23.6","2.1","0","23.6","0","0"
"11","27","23","0","0","23.2","2.6","0","23.2","0","0"
"11","28","0","0","0","22.8","3.1","0","22.8","0","0"
"11","28","1","0","0","22.4","3.6","0","22.4","0","0"
"11","28","2","0","0","21.9","3.8","0","21.9","0","0"
"11","28","3","0","0","21.4","3.9","0","21.4","0","0"
"11","28","4","0","0","20.9","4.1","0","20.9","0","0"
"11","28","5","0","11","20.8","3.6","9.906","19.541","26.213","9.04"
"11","28","6","77","97","22.3","3.9","91.615","22.947","227.101","206.027"
"11","28","7","40","246","23.8","4.1","227.947","27.582","576.02","547.079"
"11","28","8","82","343","22.6","5","349.261","28.581","881.202","844.246"
"11","28","9","99","424","21.5","5.8","450.512","28.94","1138.511","1093.975"
"11","28","10","117","468","20.3","6.7","519.393","28.34","1317.88","1267.615"
"11","28","11","116","495","21","6.4","549.178","29.87","1383.79","1331.328"
"11","28","12","117","485","21.8","6","538.635","30.897","1350.338","1298.997"
"11","28","13","99","458","22.5","5.7","487.782","30.967","1221.677","1174.531"
"11","28","14","100","377","22.9","5.2","398.822","30.095","1000.467","960.091"
"11","28","15","79","283","23.4","4.6","283.674","28.658","712.132","679.746"
"11","28","16","31","174","23.8","4.1","156.282","26.428","395.565","370.865"
"11","28","17","0","52","23.2","3.9","45.434","23.159","118.235","99.332"
"11","28","18","0","1","22.5","3.6","0.933","21.182","2.45","0"
"11","28","19","0","0","21.8","3.3","0","21.8","0","0"
"11","28","20","0","0","21.2","3.1","0","21.2","0","0"
"11","28","21","0","0","20.5","2.8","0","20.5","0","0"
"11","28","22","0","0","19.9","2.6","0","19.9","0","0"
"11","28","23","0","0","19.7","2.9","0","19.7","0","0"
"11","29","0","0","0","19.5","3.3","0","19.5","0","0"
"11","29","1","0","0","19.3","3.6","0","19.3","0","0"
"11","29","2","0","0","18.9","4.1","0","18.9","0","0"
"11","29","3","0","0","18.4","4.6","0","18.4","0","0"
"11","29","4","0","0","18","5.1","0","18","0","0"
"11","29","5","0","16","19","6","14.43","18.104","38.435","21.038"
"11","29","6","126","114","20","6.8","109.789","20.769","269.945","247.979"
"11","29","7","39","245","21","7.7","226.505","23.595","583.297","554.177"
"11","29","8","82","343","21.8","7","348.849","26.66","888.186","851.034"
"11","29","9","99","424","22.5","6.4","450.043","29.509","1134.186","1089.784"
"11","29","10","118","468","23.3","5.7","519.609","32.23","1293.902","1244.425"
"11","29","11","117","496","24.4","4.8","550.338","35.025","1352.304","1300.898"
"11","29","12","118","486","25.5","4","539.847","36.905","1314.055","1263.916"
"11","29","13","99","458","26.6","3.1","487.474","37.815","1180.466","1134.623"
"11","29","14","100","378","26.5","2.9","399.489","35.797","974.619","934.998"
"11","29","15","79","284","26.4","2.8","284.421","32.863","699.67","667.608"
"11","29","16","32","175","26.3","2.6","157.292","29.508","392.197","367.573"
"11","29","17","0","50","25.2","3.6","43.965","25.183","113.333","94.525"
"11","29","18","0","1","24.2","4.7","0.933","23.064","2.429","0"
"11","29","19","0","0","23.1","5.7","0","23.1","0","0"
"11","29","20","0","0","22.1","3.8","0","22.1","0","0"
"11","29","21","0","0","21.2","1.9","0","21.2","0","0"
"11","29","22","0","0","20.2","0","0","20.2","0","0"
"11","29","23","0","0","20.2","0.2","0","20.2","0","0"
"11","30","0","0","0","20.1","0.3","0","20.1","0","0"
"11","30","1","0","0","20.1","0.5","0","20.1","0","0"
"11","30","2","0","0","19.7","0.3","0","19.7","0","0"
"11","30","3","0","0","19.4","0.2","0","19.4","0","0"
"11","30","4","0","0","19","0","0","19","0","0"
"11","30","5","0","11","19.3","0","9.906","16.075","26.629","9.449"
"11","30","6","76","97","20.5","2.6","90.949","21.157","227.572","206.488"
"11","30","7","39","245","21.7","5.1","226.221","25.005","578.691","549.684"
"11","30","8","82","342","23.3","4.6","347.588","29.549","872.793","836.071"
"11","30","9","99","424","24.8","4.1","449.584","33.819","1109.541","1065.896"
"11","30","10","118","468","26.4","3.6","519.044","37.56","1258.958","1210.615"
"11","30","11","77","569","27.1","4.6","580.697","38.632","1401.771","1348.701"
"11","30","12","95","574","27.8","5.7","597.871","38.382","1444.827","1390.287"
"11","30","13","235","424","28.5","6.7","560.811","37.51","1358.31","1306.704"
"11","30","14","196","353","27.2","5.5","437.403","35.032","1067.877","1025.496"
"11","30","15","92","295","25.9","4.3","299.165","31.814","738.913","705.826"
"11","30","16","67","161","24.6","3.1","153.84","27.527","381.591","357.204"
"11","30","17","0","51","22.7","3.1","44.795","22.643","116.851","97.975"
"11","30","18","0","1","20","3.1","0.933","18.546","2.48","0"
"11","30","19","0","0","19.5","3.1","0","19.5","0","0"
"11","30","20","0","0","19","2.4","0","19","0","0"
"11","30","21","0","0","18.6","1.7","0","18.6","0","0"
"11","30","22","0","0","18.3","1","0","18.3","0","0"
"11","30","23","0","0","17.9","1.7","0","17.9","0","0"
"12","1","0","0","0","17.5","2.8","0","17.5","0","0"
"12","1","1","0","0","17.1","2.6","0","17.1","0","0"
"12","1","2","0","0","16.9","3.4","0","16.9","0","0"
"12","1","3","0","0","16.8","4.3","0","16.8","0","0"
"12","1","4","0","0","16.9","5.1","0","16.9","0","0"
"12","1","5","0","17","17.2","5.3","15.325","16.217","41.171","23.724"
"12","1","6","260","127","19.2","5.5","131.224","20.45","307.456","284.693"
"12","1","7","642","150","20.6","5.7","347.281","25.935","810.224","775.226"
"12","1","8","833","151","22.4","3.8","582.969","34.535","1388.145","1335.537"
"12","1","9","942","140","24.2","1.9","778.149","44.815","1799.409","1731.957"
"12","1","10","1031","99","26","0","909.632","60.15","1950.139","1876.766"
"12","1","11","1025","115","26.8","1","963.459","56.839","2108.283","2028.42"
"12","1","12","1006","120","27.7","2.1","937.193","52.496","2098.82","2019.354"
"12","1","13","955","130","28.5","3.1","832.982","48.274","1900.378","1828.988"
"12","1","14","894","129","29.1","2.2","668.965","46.818","1516.998","1459.946"
"12","1","15","779","124","29.6","1.4","450.206","43.246","996.275","956.022"
"12","1","16","491","134","30.2","0.5","221.494","38.756","461.021","434.826"
"12","1","17","148","60","28.3","1","47.092","29.005","125.472","106.429"
"12","1","18","0","2","26.3","1.6","1.866","24.785","4.819","0"
"12","1","19","0","0","24.4","2.1","0","24.4","0","0"
"12","1","20","0","0","23.1","2.6","0","23.1","0","0"
"12","1","21","0","0","21.8","3.1","0","21.8","0","0"
"12","1","22","0","0","20.5","3.6","0","20.5","0","0"
"12","1","23","0","0","19.9","3.4","0","19.9","0","0"
"12","2","0","0","0","19.3","3.3","0","19.3","0","0"
"12","2","1","0","0","18.7","3.1","0","18.7","0","0"
"12","2","2","0","0","18.2","2.9","0","18.2","0","0"
"12","2","3","0","0","17.6","2.8","0","17.6","0","0"
"12","2","4","0","0","17","2.6","0","17","0","0"
"12","2","5","0","16","18.9","2.7","14.419","17.567","38.502","21.104"
"12","2","6","236","128","20.8","2.8","128.744","22.397","302.041","279.394"
"12","2","7","623","146","22.7","2.8","335.823","29.662","768.942","735.057"
"12","2","8","774","171","24.5","2.9","566.183","37.302","1331.348","1280.638"
"12","2","9","877","166","26.4","3","756.808","43.9","1758.948","1693.041"
"12","2","10","958","135","28.3","3.1","881.509","48.749","2011.372","1935.52"
"12","2","11","962","149","28.4","3.6","937.649","49.332","2137.027","2055.953"
"12","2","12","964","142","28.5","4.1","920.22","48.313","2107.422","2027.595"
"12","2","13","962","119","28.6","4.6","827.801","45.768","1913.263","1841.363"
"12","2","14","897","125","28.7","5.2","667.023","41.559","1554.009","1495.645"
"12","2","15","777","125","28.8","5.7","450.327","36.866","1029.478","988.246"
"12","2","16","513","127","28.9","6.2","220.653","32.333","470.457","444.041"
"12","2","17","125","66","27.7","5.2","53.197","27.983","140.369","121.036"
"12","2","18","0","2","26.5","4.1","1.866","25.383","4.806","0"
"12","2","19","0","0","25.3","3.1","0","25.3","0","0"
"12","2","20","0","0","24.2","2.1","0","24.2","0","0"
"12","2","21","0","0","23","1","0","23","0","0"
"12","2","22","0","0","21.8","0","0","21.8","0","0"
"12","2","23","0","0","21.4","0.7","0","21.4","0","0"
"12","3","0","0","0","21","1.4","0","21","0","0"
"12","3","1","0","0","20.5","2.1","0","20.5","0","0"
"12","3","2","0","0","20.1","2.7","0","20.1","0","0"
"12","3","3","0","0","19.7","3.4","0","19.7","0","0"
"12","3","4","0","0","19.3","4.1","0","19.3","0","0"
"12","3","5","0","17","20.9","3.9","15.325","19.803","40.505","23.071"
"12","3","6","246","127","22.4","3.6","128.266","23.907","297.582","275.029"
"12","3","7","620","146","24","3.3","333.236","30.562","759.009","725.388"
"12","3","8","775","158","25.6","3.1","553.114","37.83","1295.622","1246.088"
"12","3","9","808","194","27.1","2.8","732.561","44.376","1699.084","1635.431"
"12","3","10","789","241","28.7","2.6","846.125","49.38","1925.281","1852.902"
"12","3","11","637","369","29.3","2.6","870.077","50.78","1969.156","1895.017"
"12","3","12","439","507","30","2.6","818.584","50.346","1857.35","1787.652"
"12","3","13","396","448","30.6","2.6","699.347","48.08","1602.872","1542.753"
"12","3","14","415","345","30.4","3.1","563.949","43.681","1312.135","1262.059"
"12","3","15","363","264","30.1","3.6","390.233","38.711","910.681","872.894"
"12","3","16","219","183","29.9","4.1","203.583","33.858","469.839","443.438"
"12","3","17","43","68","28.8","4.2","56.139","29.215","143.595","124.198"
"12","3","18","0","2","27.6","4.3","1.866","26.539","4.78","0"
"12","3","19","0","0","26.5","4.4","0","26.5","0","0"
"12","3","20","0","0","25.4","4.4","0","25.4","0","0"
"12","3","21","0","0","24.2","4.5","0","24.2","0","0"
"12","3","22","0","0","23.1","4.6","0","23.1","0","0"
"12","3","23","0","0","22.6","4.9","0","22.6","0","0"
"12","4","0","0","0","22.2","5.1","0","22.2","0","0"
"12","4","1","0","0","21.7","5.4","0","21.7","0","0"
"12","4","2","0","0","21.2","5.7","0","21.2","0","0"
"12","4","3","0","0","20.8","5.9","0","20.8","0","0"
"12","4","4","0","0","20.3","6.2","0","20.3","0","0"
"12","4","5","0","15","21.6","6","13.515","20.732","35.567","18.223"
"12","4","6","246","105","23","5.8","110.713","23.906","252.413","230.815"
"12","4","7","393","205","24.3","5.7","306.173","28.92","725.061","692.337"
"12","4","8","496","261","25.6","5.5","494.445","34.089","1191.285","1145.102"
"12","4","9","412","407","27","5.3","646.894","38.825","1550.532","1492.292"
"12","4","10","462","405","28.3","5.1","732.042","42.257","1730.797","1665.955"
"12","4","11","285","524","27.8","5.5","710.692","40.884","1694.947","1631.447"
"12","4","12","183","522","27.3","5.8","621.732","38.362","1501.979","1445.455"
"12","4","13","136","428","26.8","6.2","487.863","35.004","1197.394","1151.018"
"12","4","14","98","382","26.3","4.3","400.597","34.425","984.017","944.122"
"12","4","15","90","278","25.7","2.4","283.66","32.49","698.106","666.085"
"12","4","16","10","183","25.2","0.5","160.834","30.621","402.435","377.58"
"12","4","17","0","57","24.3","0.4","49.622","24.911","128.079","108.985"
"12","4","18","0","2","23.4","0.4","1.866","21.179","4.901","0"
"12","4","19","0","0","22.5","0.3","0","22.5","0","0"
"12","4","20","0","0","21.5","0.3","0","21.5","0","0"
"12","4","21","0","0","20.6","0.2","0","20.6","0","0"
"12","4","22","0","0","19.7","0.2","0","19.7","0","0"
"12","4","23","0","0","19.4","0.1","0","19.4","0","0"
