"PVWatts: Hourly PV Performance Data"
"Requested Location:","johannesburg south africa"
"Location:","HARARE, ZIMBABWE"
"Lat (deg S):","17.92"
"Long (deg E):","31.13"
"Elev (m):","1503"
"DC System Size (kW):","3"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","0"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","1.85"
"Initial Cost","40.00"
"Cost of Electricity Generated by System ($/kWh):","1.87"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"7","25","19","0","0","18.2","3.3","0","18.2","0","0"
"7","25","20","0","0","17.3","3.6","0","17.3","0","0"
"7","25","21","0","0","16.4","3.9","0","16.4","0","0"
"7","25","22","0","0","15.5","4.1","0","15.5","0","0"
"7","25","23","0","0","14.9","4.1","0","14.9","0","0"
"7","26","0","0","0","14.3","4.1","0","14.3","0","0"
"7","26","1","0","0","13.7","4.1","0","13.7","0","0"
"7","26","2","0","0","13.1","4.1","0","13.1","0","0"
"7","26","3","0","0","12.5","4.1","0","12.5","0","0"
"7","26","4","0","0","11.9","4.1","0","11.9","0","0"
"7","26","5","0","0","12.7","4.8","0","12.7","0","0"
"7","26","6","0","9","13.6","5.5","8.511","12.479","23.251","6.132"
"7","26","7","208","95","14.4","6.2","183.456","16.404","467.891","441.536"
"7","26","8","564","119","16.3","6.2","469.9","23.504","1195.009","1148.708"
"7","26","9","710","135","18.1","6.2","700.045","29.649","1757.24","1691.399"
"7","26","10","796","132","20","6.2","860.13","34.602","2116.746","2036.527"
"7","26","11","695","197","20.7","5.8","892.625","36.701","2175.942","2093.215"
"7","26","12","518","289","21.3","5.5","820.344","36.55","2001.331","1925.888"
"7","26","13","380","306","22","5.1","672.117","35.025","1651.406","1589.517"
"7","26","14","504","201","21.7","3.6","616.049","35.472","1505.253","1448.613"
"7","26","15","456","156","21.5","2","449.578","33.699","1093.953","1050.783"
"7","26","16","324","78","21.2","0.5","216.707","29.594","512.798","485.385"
"7","26","17","0","11","19.8","1.4","10.406","18.98","27.607","10.409"
"7","26","18","0","0","18.5","2.2","0","18.5","0","0"
"7","26","19","0","0","17.1","3.1","0","17.1","0","0"
"7","26","20","0","0","16.6","3.3","0","16.6","0","0"
"7","26","21","0","0","16.2","3.4","0","16.2","0","0"
"7","26","22","0","0","15.7","3.6","0","15.7","0","0"
"7","26","23","0","0","15.1","3.3","0","15.1","0","0"
"7","27","0","0","0","14.5","2.9","0","14.5","0","0"
"7","27","1","0","0","13.9","2.6","0","13.9","0","0"
"7","27","2","0","0","14","2.8","0","14","0","0"
"7","27","3","0","0","14.2","2.9","0","14.2","0","0"
"7","27","4","0","0","14.3","3.1","0","14.3","0","0"
"7","27","5","0","0","14.8","3.8","0","14.8","0","0"
"7","27","6","0","9","15.4","4.4","8.511","14.138","23.079","5.964"
"7","27","7","205","96","15.9","5.1","183.39","18.154","464.392","438.118"
"7","27","8","530","128","17.1","5.2","456.563","24.849","1154.705","1109.667"
"7","27","9","677","136","18.2","5.3","676.601","30.43","1692.208","1628.81"
"7","27","10","697","167","19.4","5.4","815.159","34.396","2008.304","1932.577"
"7","27","11","664","208","20.6","5.5","875.606","36.745","2134.014","2053.068"
"7","27","12","583","257","21.7","5.6","848.335","37.271","2062.198","1984.255"
"7","27","13","536","246","22.9","5.7","756.986","36.641","1844.862","1775.652"
"7","27","14","601","170","22.9","5.9","661.599","34.553","1623.246","1562.388"
"7","27","15","502","146","23","6","466.396","30.993","1148.809","1103.954"
"7","27","16","271","93","23","6.2","207.81","26.122","504.246","477.036"
"7","27","17","0","12","21.1","4.5","11.354","20.39","29.929","12.688"
"7","27","18","0","0","19.2","2.7","0","19.2","0","0"
"7","27","19","0","0","17.3","1","0","17.3","0","0"
"7","27","20","0","0","16.9","1.2","0","16.9","0","0"
"7","27","21","0","0","16.4","1.3","0","16.4","0","0"
"7","27","22","0","0","16","1.5","0","16","0","0"
"7","27","23","0","0","15.4","1.9","0","15.4","0","0"
"7","28","0","0","0","14.7","2.2","0","14.7","0","0"
"7","28","1","0","0","14.1","2.6","0","14.1","0","0"
"7","28","2","0","0","13.2","2.8","0","13.2","0","0"
"7","28","3","0","0","12.3","2.9","0","12.3","0","0"
"7","28","4","0","0","11.4","3.1","0","11.4","0","0"
"7","28","5","0","0","11","3.6","0","11","0","0"
"7","28","6","0","9","10","2.6","8.511","8.326","23.679","6.553"
"7","28","7","247","86","12.2","6.2","187.367","14.248","478.469","451.867"
"7","28","8","451","143","14.2","7.2","426.981","20.073","1106.261","1062.717"
"7","28","9","399","234","16.1","8.3","558.043","23.591","1443.931","1389.421"
"7","28","10","206","375","18.1","9.3","580.971","25.478","1494.953","1438.674"
"7","28","11","291","373","18.8","8.4","684.135","28.209","1738.295","1673.171"
"7","28","12","331","364","19.6","7.6","713.136","30.194","1794.818","1727.543"
"7","28","13","415","284","20.3","6.7","689.93","31.443","1725.095","1660.468"
"7","28","14","503","204","18.9","7","619.078","28.558","1564.493","1505.755"
"7","28","15","451","159","17.6","7.4","450.086","24.203","1146.524","1101.74"
"7","28","16","318","80","16.2","7.7","216.563","18.906","539.492","511.439"
"7","28","17","0","12","14.5","7.7","11.354","13.848","30.829","13.572"
"7","28","18","0","0","12.9","7.7","0","12.9","0","0"
"7","28","19","0","0","11.2","7.7","0","11.2","0","0"
"7","28","20","0","0","11","7.4","0","11","0","0"
"7","28","21","0","0","10.7","7","0","10.7","0","0"
"7","28","22","0","0","10.5","6.7","0","10.5","0","0"
"7","28","23","0","0","10.4","6.5","0","10.4","0","0"
"7","29","0","0","0","10.4","6.4","0","10.4","0","0"
"7","29","1","0","0","10.3","6.2","0","10.3","0","0"
"7","29","2","0","0","10.1","5.7","0","10.1","0","0"
"7","29","3","0","0","10","5.1","0","10","0","0"
"7","29","4","0","0","9.8","4.6","0","9.8","0","0"
"7","29","5","0","0","10.1","5","0","10.1","0","0"
"7","29","6","0","5","10.3","5.3","4.724","9.042","13.101","0"
"7","29","7","11","79","10.6","5.7","81.346","10.792","222.561","201.58"
"7","29","8","115","190","11.8","5.3","268.22","15.684","716.904","684.394"
"7","29","9","242","272","13","5","471.407","21.317","1234.029","1186.487"
"7","29","10","356","322","15.2","4.6","666.418","28.28","1691.88","1628.495"
"7","29","11","402","326","16.4","4.6","749.02","31.501","1873.226","1802.907"
"7","29","12","403","326","17.5","4.6","750.912","32.789","1866.253","1796.207"
"7","29","13","406","290","18.7","4.6","688.466","32.738","1710.675","1646.588"
"7","29","14","284","268","18.5","4.8","510.522","28.562","1291.726","1242.319"
"7","29","15","156","202","18.3","4.9","307.023","23.93","789.526","755.088"
"7","29","16","29","98","18.1","5.1","111.76","19.476","292.624","270.178"
"7","29","17","0","7","16.8","5.3","6.616","15.817","17.805","0.786"
"7","29","18","0","0","15.6","5.5","0","15.6","0","0"
"7","29","19","0","0","14.3","5.7","0","14.3","0","0"
"7","29","20","0","0","13.9","4.7","0","13.9","0","0"
"7","29","21","0","0","13.6","3.6","0","13.6","0","0"
"7","29","22","0","0","13.2","2.6","0","13.2","0","0"
"7","29","23","0","0","12.5","1.9","0","12.5","0","0"
"7","30","0","0","0","11.7","1.2","0","11.7","0","0"
"7","30","1","0","0","11","0.5","0","11","0","0"
"7","30","2","0","0","10.4","1","0","10.4","0","0"
"7","30","3","0","0","9.9","1.6","0","9.9","0","0"
"7","30","4","0","0","9.3","2.1","0","9.3","0","0"
"7","30","5","0","0","9.6","1.7","0","9.6","0","0"
"7","30","6","0","7","9.9","1.4","6.616","7.753","18.453","1.422"
"7","30","7","119","92","10.2","1","142.437","12.443","374.954","350.715"
"7","30","8","286","177","12.9","1.2","360.488","22.524","927.908","889.632"
"7","30","9","362","246","15.6","1.3","543.308","31.232","1356.075","1304.543"
"7","30","10","408","287","18.3","1.5","684.643","37.812","1658.968","1596.801"
"7","30","11","251","386","18.3","1.5","660.298","37.657","1602.112","1542.021"
"7","30","12","156","395","18.2","1.5","568.552","34.994","1397.899","1344.961"
"7","30","13","88","342","18.2","1.5","430.132","30.85","1079.022","1036.305"
"7","30","14","92","270","18.1","1.2","347.059","28.543","879.418","842.512"
"7","30","15","26","205","18.1","0.8","219.055","25.108","563.789","535.147"
"7","30","16","6","89","18","0.5","89.678","20.282","235.84","214.585"
"7","30","17","0","7","17.4","1.2","6.616","15.776","17.808","0.789"
"7","30","18","0","0","16.8","1.9","0","16.8","0","0"
"7","30","19","0","0","16.2","2.6","0","16.2","0","0"
"7","30","20","0","0","15.1","2.6","0","15.1","0","0"
"7","30","21","0","0","14","2.6","0","14","0","0"
"7","30","22","0","0","12.9","2.6","0","12.9","0","0"
"7","30","23","0","0","12.1","1.7","0","12.1","0","0"
"7","31","0","0","0","11.3","0.9","0","11.3","0","0"
"7","31","1","0","0","10.5","0","0","10.5","0","0"
"7","31","2","0","0","10.1","0","0","10.1","0","0"
"7","31","3","0","0","9.8","0","0","9.8","0","0"
"7","31","4","0","0","9.4","0","0","9.4","0","0"
"7","31","5","0","0","10.3","1","0","10.3","0","0"
"7","31","6","0","9","11.1","2.1","8.51","9.302","23.577","6.453"
"7","31","7","213","99","12","3.1","189.363","14.868","486.682","459.886"
"7","31","8","480","143","14.1","2.9","444.539","23.735","1132.172","1087.832"
"7","31","9","548","176","16.2","2.8","619.004","30.769","1546.809","1488.702"
"7","31","10","386","306","18.3","2.6","676.067","34.998","1661.31","1599.056"
"7","31","11","522","294","19.3","3.1","830.452","38.683","2004.549","1928.975"
"7","31","12","671","226","20.3","3.6","905.318","40.671","2163.422","2081.229"
"7","31","13","809","133","21.3","4.1","881.533","40.434","2107.585","2027.751"
"7","31","14","761","114","23","1","723.596","46.669","1668.627","1606.104"
"7","31","15","604","113","21","4.1","496.122","31.747","1215.032","1168.096"
"7","31","16","312","84","20.8","5.1","218.448","24.587","531.091","503.24"
"7","31","17","0","12","19.1","4.4","11.354","18.367","30.205","12.96"
"7","31","18","0","0","16.8","3.8","0","16.8","0","0"
"7","31","19","0","0","15.8","3.1","0","15.8","0","0"
"7","31","20","0","0","14.7","2.2","0","14.7","0","0"
"7","31","21","0","0","13.6","1.4","0","13.6","0","0"
"7","31","22","0","0","12.2","0.5","0","12.2","0","0"
"7","31","23","0","0","10.7","0.3","0","10.7","0","0"
"8","1","0","0","0","9.3","1.7","0","9.3","0","0"
"8","1","1","0","0","8.1","1","0","8.1","0","0"
"8","1","2","0","0","7.3","1.7","0","7.3","0","0"
"8","1","3","0","0","6.9","2.4","0","6.9","0","0"
"8","1","4","0","0","6.7","3.1","0","6.7","0","0"
"8","1","5","0","0","6.6","3.1","0","6.6","0","0"
"8","1","6","0","7","8.4","3.1","6.618","6.756","18.539","1.506"
"8","1","7","28","83","9.3","3.1","94.383","9.818","257.516","235.811"
"8","1","8","75","192","11.3","4.1","240.265","15.202","644.957","614.297"
"8","1","9","105","271","13.2","5.2","357.289","19.1","945.99","907.196"
"8","1","10","92","335","15.2","6.2","425.494","21.843","1113.825","1070.049"
"8","1","11","101","391","15.9","5.7","499.865","24.352","1293.536","1244.07"
"8","1","12","123","398","16.5","5.1","540.077","26.443","1383.899","1331.434"
"8","1","13","169","347","17.2","4.6","518.323","27.409","1321.744","1271.352"
"8","1","14","156","280","16.9","4.1","415.835","25.544","1068.286","1025.893"
"8","1","15","78","209","16.5","3.6","261.179","21.855","680.518","648.952"
"8","1","16","14","95","16.2","3.1","98.948","17.593","262.617","240.805"
"8","1","17","0","7","15.3","3.8","6.618","14.092","17.949","0.927"
"8","1","18","0","0","14.4","4.4","0","14.4","0","0"
"8","1","19","0","0","13.5","5.1","0","13.5","0","0"
"8","1","20","0","0","12.2","4.6","0","12.2","0","0"
"8","1","21","0","0","10.8","4.1","0","10.8","0","0"
"8","1","22","0","0","9.5","3.6","0","9.5","0","0"
"8","1","23","0","0","9.1","3.6","0","9.1","0","0"
"8","2","0","0","0","8.6","3.6","0","8.6","0","0"
"8","2","1","0","0","8.2","3.6","0","8.2","0","0"
"8","2","2","0","0","7.5","2.4","0","7.5","0","0"
"8","2","3","0","0","6.9","1.2","0","6.9","0","0"
"8","2","4","0","0","6.2","0","0","6.2","0","0"
"8","2","5","0","0","7.4","0.9","0","7.4","0","0"
"8","2","6","0","6","8.7","1.7","5.671","6.631","15.895","0"
"8","2","7","0","78","9.9","2.6","75.901","9.96","209.667","188.949"
"8","2","8","40","187","11.5","3.8","214.086","14.904","576.706","547.748"
"8","2","9","84","268","13","5","337.864","18.615","896.754","859.361"
"8","2","10","92","336","14.6","6.2","426.468","21.229","1119.553","1075.601"
"8","2","11","64","397","15.2","4.3","470.804","24.587","1217.006","1170.008"
"8","2","12","64","398","15.7","2.4","471.971","27.416","1203.839","1157.258"
"8","2","13","92","339","16.3","0.5","430.097","32.058","1072.641","1030.117"
"8","2","14","84","273","16.3","1.7","343.766","25.657","883.202","846.19"
"8","2","15","21","203","16.2","2.9","213.515","20.661","561.218","532.638"
"8","2","16","0","86","16.2","4.1","83.945","16.985","224.736","203.711"
"8","2","17","0","6","15.5","2.9","5.671","14.13","15.379","0"
"8","2","18","0","0","14.9","1.7","0","14.9","0","0"
"8","2","19","0","0","14.2","0.5","0","14.2","0","0"
"8","2","20","0","0","13.8","1","0","13.8","0","0"
"8","2","21","0","0","13.4","1.5","0","13.4","0","0"
"8","2","22","0","0","13","2.1","0","13","0","0"
"8","2","23","0","0","12.6","2.6","0","12.6","0","0"
"8","3","0","0","0","12.2","3.1","0","12.2","0","0"
"8","3","1","0","0","11.8","3.6","0","11.8","0","0"
"8","3","2","0","0","11.5","3.1","0","11.5","0","0"
"8","3","3","0","0","11.2","2.6","0","11.2","0","0"
"8","3","4","0","0","10.9","2.1","0","10.9","0","0"
"8","3","5","0","0","11.2","1.9","0","11.2","0","0"
"8","3","6","0","5","11.5","1.7","4.725","9.461","13.081","0"
"8","3","7","0","79","11.8","1.5","76.874","11.88","210.565","189.829"
"8","3","8","39","188","12.8","2.4","214.438","16.767","572.882","544.017"
"8","3","9","83","269","13.7","3.2","338.069","20.603","889.184","852.003"
"8","3","10","92","338","14.7","4.1","428.522","23.247","1114.464","1070.668"
"8","3","11","64","399","15.1","3.8","472.799","25.058","1219.466","1172.39"
"8","3","12","64","400","15.6","3.4","473.962","26.077","1216.614","1169.628"
"8","3","13","92","341","16","3.1","432.131","25.837","1110.307","1066.638"
"8","3","14","105","279","16","2.9","366.409","24.386","946.848","908.029"
"8","3","15","53","212","16","2.8","249.139","21.455","651.265","620.445"
"8","3","16","12","97","16","2.6","100.13","17.502","266.107","244.222"
"8","3","17","0","8","15.1","1.9","7.565","13.656","20.557","3.488"
"8","3","18","0","0","14.1","1.2","0","14.1","0","0"
"8","3","19","0","0","13.2","0.5","0","13.2","0","0"
"8","3","20","0","0","13.5","1.4","0","13.5","0","0"
"8","3","21","0","0","13.7","2.2","0","13.7","0","0"
"8","3","22","0","0","14","3.1","0","14","0","0"
"8","3","23","0","0","13.6","2.7","0","13.6","0","0"
"8","4","0","0","0","13.3","2.4","0","13.3","0","0"
"8","4","1","0","0","12.9","2.1","0","12.9","0","0"
"8","4","2","0","0","12.5","1.7","0","12.5","0","0"
"8","4","3","0","0","12.2","1.3","0","12.2","0","0"
"8","4","4","0","0","11.8","1","0","11.8","0","0"
"8","4","5","0","0","12.1","1.7","0","12.1","0","0"
"8","4","6","0","9","12.5","2.4","8.513","10.816","23.427","6.305"
"8","4","7","185","97","12.8","3.1","176.405","15.362","454.158","428.122"
"8","4","8","413","163","14.4","3.6","427.725","22.972","1095.866","1052.638"
"8","4","9","494","202","16","4.1","607.78","28.57","1535.753","1478.038"
"8","4","10","366","320","17.6","4.6","674.63","31.1","1689.794","1626.486"
"8","4","11","390","342","18.5","3.9","746.664","34.727","1838.187","1769.236"
"8","4","12","390","343","19.5","3.3","748.431","36.837","1823.401","1755.024"
"8","4","13","392","303","20.4","2.6","681.495","37.512","1654.06","1592.074"
"8","4","14","464","226","20.2","3.1","614.059","34.685","1507.075","1450.372"
"8","4","15","395","178","20.1","3.6","437.062","29.833","1086.111","1043.18"
"8","4","16","183","107","19.9","4.1","188.646","23.489","470.385","443.971"
"8","4","17","0","11","18.8","3.9","10.408","17.954","27.742","10.541"
"8","4","18","0","0","17.8","3.8","0","17.8","0","0"
"8","4","19","0","0","16.7","3.6","0","16.7","0","0"
"8","4","20","0","0","15.6","3.6","0","15.6","0","0"
"8","4","21","0","0","14.6","3.6","0","14.6","0","0"
"8","4","22","0","0","13.5","3.6","0","13.5","0","0"
"8","4","23","0","0","13.2","3.3","0","13.2","0","0"
"8","5","0","0","0","13","2.9","0","13","0","0"
"8","5","1","0","0","12.7","2.6","0","12.7","0","0"
"8","5","2","0","0","11.9","1.7","0","11.9","0","0"
"8","5","3","0","0","11.1","0.9","0","11.1","0","0"
"8","5","4","0","0","10.3","0","0","10.3","0","0"
"8","5","5","0","0","11.4","1.5","0","11.4","0","0"
"8","5","6","0","10","12.6","3.1","9.46","11.096","26.003","8.835"
"8","5","7","186","98","13.7","4.6","177.831","15.941","456.746","430.65"
"8","5","8","464","153","15.6","5","447.493","23.325","1143.335","1098.65"
"8","5","9","618","172","17.4","5.3","675.481","29.589","1697.753","1634.149"
"8","5","10","669","192","19.3","5.7","823.745","33.971","2034.147","1957.362"
"8","5","11","606","260","19.9","4","880.477","39.052","2121.416","2041.001"
"8","5","12","562","281","20.5","2.2","858.836","43.201","2026.091","1949.637"
"8","5","13","514","267","21.1","0.5","763.213","48.855","1747.344","1681.878"
"8","5","14","412","248","21","1.4","596.884","39.168","1433.028","1378.893"
"8","5","15","292","187","20.9","2.2","378.086","30.875","936.857","898.325"
"8","5","16","82","106","20.8","3.1","144.126","23.634","365.376","341.349"
"8","5","17","0","9","19.4","3.1","8.512","18.37","22.645","5.538"
"8","5","18","0","0","18","3.1","0","18","0","0"
"8","5","19","0","0","16.6","3.1","0","16.6","0","0"
"8","5","20","0","0","16","3.8","0","16","0","0"
"8","5","21","0","0","15.4","4.4","0","15.4","0","0"
"8","5","22","0","0","14.8","5.1","0","14.8","0","0"
"8","5","23","0","0","14.2","3.6","0","14.2","0","0"
"8","6","0","0","0","13.5","2","0","13.5","0","0"
"8","6","1","0","0","12.9","0.5","0","12.9","0","0"
"8","6","2","0","0","11.9","1.9","0","11.9","0","0"
"8","6","3","0","0","11","3.2","0","11","0","0"
"8","6","4","0","0","10","4.6","0","10","0","0"
"8","6","5","0","0","11.4","6.2","0","11.4","0","0"
"8","6","6","0","10","12.9","7.7","9.46","12.006","25.898","8.732"
"8","6","7","212","97","14.3","9.3","186.382","15.909","476.859","450.294"
"8","6","8","497","146","15.8","8.1","459.856","21.75","1182.79","1136.874"
"8","6","9","589","182","17.3","6.9","664.118","27.508","1686.183","1623.01"
"8","6","10","511","267","18.8","5.7","758.451","32.278","1888.742","1817.812"
"8","6","11","377","356","19.2","5.3","749.745","33.261","1859.119","1789.352"
"8","6","12","243","403","19.6","5","660.645","32.428","1644.892","1583.242"
"8","6","13","123","389","20","4.6","511.82","30.316","1287.25","1237.99"
"8","6","14","157","286","20","3.2","422.494","29.576","1064.852","1022.563"
"8","6","15","80","215","20","1.9","268.068","26.962","681.984","650.38"
"8","6","16","16","99","20","0.5","103.514","23.179","267.62","245.703"
"8","6","17","0","8","19.1","1.4","7.564","17.676","20.188","3.126"
"8","6","18","0","0","18.3","2.2","0","18.3","0","0"
"8","6","19","0","0","17.4","3.1","0","17.4","0","0"
"8","6","20","0","0","17.1","3.4","0","17.1","0","0"
"8","6","21","0","0","16.8","3.8","0","16.8","0","0"
"8","6","22","0","0","16.5","4.1","0","16.5","0","0"
"8","6","23","0","0","15.8","5.1","0","15.8","0","0"
"8","7","0","0","0","15.2","6.2","0","15.2","0","0"
"8","7","1","0","0","14.5","7.2","0","14.5","0","0"
"8","7","2","0","0","13.9","5.8","0","13.9","0","0"
"8","7","3","0","0","13.2","4.5","0","13.2","0","0"
"8","7","4","0","0","12.6","3.1","0","12.6","0","0"
"8","7","5","0","0","13.2","4","0","13.2","0","0"
"8","7","6","0","11","13.9","4.8","10.408","12.715","28.404","11.192"
"8","7","7","216","98","14.5","5.7","188.963","16.706","481.668","454.991"
"8","7","8","550","133","16.2","6.2","477.652","23.544","1217.035","1170.036"
"8","7","9","708","147","17.9","6.7","719.552","29.237","1811.175","1743.27"
"8","7","10","809","130","19.6","7.2","880.34","33.24","2181.583","2098.615"
"8","7","11","838","135","20.2","5.7","968.011","37.744","2347.646","2257.419"
"8","7","12","838","135","20.9","4.1","969.153","41.963","2300.859","2212.709"
"8","7","13","808","132","21.5","2.6","884.839","43.889","2078.698","2000.071"
"8","7","14","721","135","21.4","2.8","721.115","39.339","1727.516","1662.797"
"8","7","15","535","137","21.4","2.9","477.448","33.11","1163.78","1118.459"
"8","7","16","189","109","21.3","3.1","192.548","25.531","475.289","448.76"
"8","7","17","0","12","19.8","3.1","11.356","18.972","30.129","12.885"
"8","7","18","0","0","18.2","3.1","0","18.2","0","0"
"8","7","19","0","0","16.7","3.1","0","16.7","0","0"
"8","7","20","0","0","16.3","3.1","0","16.3","0","0"
"8","7","21","0","0","15.9","3.1","0","15.9","0","0"
"8","7","22","0","0","15.5","3.1","0","15.5","0","0"
"8","7","23","0","0","14.9","3.1","0","14.9","0","0"
"8","8","0","0","0","14.2","3.1","0","14.2","0","0"
"8","8","1","0","0","13.6","3.1","0","13.6","0","0"
"8","8","2","0","0","13.3","2.9","0","13.3","0","0"
"8","8","3","0","0","13.1","2.8","0","13.1","0","0"
"8","8","4","0","0","12.8","2.6","0","12.8","0","0"
"8","8","5","0","0","13.8","3.4","0","13.8","0","0"
"8","8","6","0","11","14.8","4.3","10.408","13.553","28.298","11.088"
"8","8","7","220","99","15.8","5.1","191.554","18.215","484.891","458.138"
"8","8","8","565","131","17.4","4.6","488.246","26.374","1227.617","1180.281"
"8","8","9","741","138","19","4.1","736.012","34.356","1807.034","1739.289"
"8","8","10","843","127","20.6","3.6","908.593","40.838","2167.984","2085.596"
"8","8","11","897","110","21.2","2.6","991.735","45.913","2306.963","2218.544"
"8","8","12","893","112","21.9","1.5","991.105","50.724","2247.696","2161.875"
"8","8","13","860","111","22.5","0.5","903.43","54.758","2003.354","1927.828"
"8","8","14","763","121","23","0.3","736.445","51.418","1656.628","1594.547"
"8","8","15","557","132","23.4","0.2","488.716","44","1127.538","1083.341"
"8","8","16","189","110","23.9","0","193.427","33.83","458.867","432.721"
"8","8","17","0","12","22","0.9","11.356","21.183","29.824","12.586"
"8","8","18","0","0","20","1.7","0","20","0","0"
"8","8","19","0","0","18.1","2.6","0","18.1","0","0"
"8","8","20","0","0","17.2","1.7","0","17.2","0","0"
"8","8","21","0","0","16.2","0.9","0","16.2","0","0"
"8","8","22","0","0","15.3","0","0","15.3","0","0"
"8","8","23","0","0","14.9","0.2","0","14.9","0","0"
"8","9","0","0","0","14.6","0.3","0","14.6","0","0"
"8","9","1","0","0","14.2","0.5","0","14.2","0","0"
"8","9","2","0","0","14","1","0","14","0","0"
"8","9","3","0","0","13.8","1.6","0","13.8","0","0"
"8","9","4","0","0","13.6","2.1","0","13.6","0","0"
"8","9","5","0","0","13.6","1.6","0","13.6","0","0"
"8","9","6","0","11","13.5","1","10.408","11.384","28.571","11.356"
"8","9","7","222","100","13.5","0.5","193.401","18.047","490.027","463.153"
"8","9","8","566","132","18","2.5","490.37","29.212","1216.615","1169.63"
"8","9","9","747","137","19.5","3.8","740.339","35.34","1808.953","1741.133"
"8","9","10","854","125","21.1","5.1","917.292","38.658","2213.007","2128.689"
"8","9","11","904","113","21.6","5.6","1002.758","40.016","2404.316","2311.541"
"8","9","12","906","112","22.2","6.2","1004.568","39.664","2412.954","2319.786"
"8","9","13","899","94","22.7","6.7","920.845","37.986","2229.104","2144.091"
"8","9","14","753","140","22.3","6.5","752.001","34.962","1841.326","1772.254"
"8","9","15","517","163","22","6.4","494.248","30.233","1223.191","1175.996"
"8","9","16","228","107","21.6","6.2","204.843","24.683","504.731","477.51"
"8","9","17","0","13","19.5","5.2","12.305","18.807","32.67","15.38"
"8","9","18","0","0","17.3","4.1","0","17.3","0","0"
"8","9","19","0","0","15.2","3.1","0","15.2","0","0"
"8","9","20","0","0","14.3","3.3","0","14.3","0","0"
"8","9","21","0","0","13.4","3.6","0","13.4","0","0"
"8","9","22","0","0","12.5","3.8","0","12.5","0","0"
"8","9","23","0","0","11.7","4.1","0","11.7","0","0"
"8","10","0","0","0","10.8","4.4","0","10.8","0","0"
"8","10","1","0","0","9.9","4.6","0","9.9","0","0"
"8","10","2","0","0","9.3","4.4","0","9.3","0","0"
"8","10","3","0","0","8.8","4.3","0","8.8","0","0"
"8","10","4","0","0","8.2","4.1","0","8.2","0","0"
"8","10","5","0","0","8.5","4.1","0","8.5","0","0"
"8","10","6","0","11","8.8","4.1","10.408","7.434","29.069","11.845"
"8","10","7","228","101","9.1","4.1","196.765","11.847","512.448","485.043"
"8","10","8","572","131","11.8","4.8","493.425","20.627","1274.639","1225.789"
"8","10","9","743","139","14.6","5.5","740.212","27.761","1876.501","1806.053"
"8","10","10","841","130","17.3","6.2","911.99","32.818","2264.81","2178.243"
"8","10","11","887","116","18.5","5.2","990.522","37.49","2405.334","2312.512"
"8","10","12","865","126","19.7","4.1","980.664","41.078","2338.74","2248.911"
"8","10","13","791","147","20.9","3.1","887.212","42.192","2102.634","2023.008"
"8","10","14","722","137","20.8","3.6","724.766","37.398","1753.404","1687.708"
"8","10","15","540","138","20.8","4.1","481.307","31.237","1183.969","1138.016"
"8","10","16","193","111","20.7","4.6","195.576","24.265","485.49","458.722"
"8","10","17","0","12","18.5","3.9","11.356","17.684","30.305","13.058"
"8","10","18","0","0","16.3","3.3","0","16.3","0","0"
"8","10","19","0","0","14.1","2.6","0","14.1","0","0"
"8","10","20","0","0","13.1","3.4","0","13.1","0","0"
"8","10","21","0","0","12","4.3","0","12","0","0"
"8","10","22","0","0","11","5.1","0","11","0","0"
"8","10","23","0","0","10","3.7","0","10","0","0"
"8","11","0","0","0","9.1","2.4","0","9.1","0","0"
"8","11","1","0","0","8.1","1","0","8.1","0","0"
"8","11","2","0","0","7.6","1.5","0","7.6","0","0"
"8","11","3","0","0","7","2.1","0","7","0","0"
"8","11","4","0","0","6.5","2.6","0","6.5","0","0"
"8","11","5","0","0","7.5","3.4","0","7.5","0","0"
"8","11","6","0","12","8.5","4.3","11.356","7.189","31.752","14.478"
"8","11","7","227","102","9.5","5.1","197.494","11.961","514.382","486.931"
"8","11","8","558","136","12.2","4.6","487.473","21.126","1256.826","1208.552"
"8","11","9","709","152","14.9","4.1","728.649","30.17","1826.35","1757.859"
"8","11","10","814","130","17.6","3.6","888.549","37.48","2156.461","2074.564"
"8","11","11","839","139","18.4","4.1","976.954","39.549","2348.009","2257.766"
"8","11","12","843","137","19.1","4.6","979.273","39.366","2355.77","2265.18"
"8","11","13","827","125","19.9","5.1","896.612","37.432","2176.606","2093.851"
"8","11","14","732","134","19.3","6.1","729.458","32.027","1812.033","1744.095"
"8","11","15","549","136","18.8","7.2","484.447","26.197","1220.565","1173.453"
"8","11","16","196","112","18.2","8.2","197.567","20.562","498.802","471.721"
"8","11","17","0","13","16.2","6.7","12.304","15.519","33.16","15.86"
"8","11","18","0","0","14.3","5.1","0","14.3","0","0"
"8","11","19","0","0","12.3","3.6","0","12.3","0","0"
"8","11","20","0","0","11.5","3.8","0","11.5","0","0"
"8","11","21","0","0","10.8","3.9","0","10.8","0","0"
